seqid	category	marker	length	gc_pct
MPDB005263	Fungi	ITS	490	45.92
MPDB005264	Fungi	ITS	487	46.0
MPDB005265	Fungi	ITS	488	45.7
MPDB005266	Fungi	ITS	485	46.19
MPDB005267	Fungi	ITS	480	47.08
MPDB005268	Fungi	ITS	479	46.97
MPDB005269	Fungi	ITS	589	47.2
MPDB005270	Fungi	ITS	529	46.88
MPDB005271	Fungi	ITS	380	45.53
MPDB005272	Fungi	ITS	380	45.79
MPDB005273	Fungi	ITS	565	47.08
MPDB005274	Fungi	ITS	626	46.65
MPDB005275	Fungi	ITS	550	43.45
MPDB005276	Fungi	ITS	503	46.32
MPDB005277	Fungi	ITS	165	51.52
MPDB005278	Fungi	ITS	898	47.66
MPDB005279	Fungi	ITS	582	46.74
MPDB005280	Fungi	ITS	490	47.14
MPDB005281	Fungi	ITS	559	46.87
MPDB005282	Fungi	ITS	578	47.06
MPDB005283	Fungi	ITS	606	46.53
MPDB005284	Fungi	ITS	589	47.03
MPDB005285	Fungi	ITS	460	46.09
MPDB005286	Fungi	ITS	586	46.93
MPDB005287	Fungi	ITS	583	46.83
MPDB005288	Fungi	ITS	575	46.78
MPDB005289	Fungi	ITS	534	47.19
MPDB005290	Fungi	ITS	527	47.44
MPDB005291	Fungi	ITS	576	48.09
MPDB005292	Fungi	ITS	533	47.28
MPDB005293	Fungi	ITS	516	46.51
MPDB005294	Fungi	ITS	505	46.53
MPDB005295	Fungi	ITS	592	46.45
MPDB005296	Fungi	ITS	619	46.37
MPDB005297	Fungi	ITS	470	46.81
MPDB005298	Fungi	ITS	562	46.8
MPDB005299	Fungi	ITS	562	47.69
MPDB005300	Fungi	ITS	521	55.66
MPDB005301	Fungi	ITS	535	55.89
MPDB005302	Fungi	ITS	530	55.28
MPDB005303	Fungi	ITS	546	56.04
MPDB005304	Fungi	ITS	525	56.38
MPDB005305	Fungi	ITS	577	54.77
MPDB005306	Fungi	ITS	632	54.43
MPDB005307	Fungi	ITS	783	55.17
MPDB005308	Fungi	ITS	566	54.06
MPDB005309	Fungi	ITS	600	55.33
MPDB005310	Fungi	ITS	598	55.35
MPDB005311	Fungi	ITS	604	54.97
MPDB005312	Fungi	ITS	534	55.43
MPDB005313	Fungi	ITS	574	55.4
MPDB005314	Fungi	ITS	576	54.17
MPDB005315	Fungi	ITS	622	54.5
MPDB005316	Fungi	ITS	631	55.15
MPDB005317	Fungi	ITS	584	55.65
MPDB005318	Fungi	ITS	527	55.41
MPDB005319	Fungi	ITS	597	55.44
MPDB005320	Fungi	ITS	568	55.28
MPDB005321	Fungi	ITS	519	56.45
MPDB005322	Fungi	ITS	497	56.74
MPDB005323	Fungi	ITS	591	54.65
MPDB005324	Fungi	ITS	524	55.92
MPDB005325	Fungi	ITS	640	55.16
MPDB005326	Fungi	ITS	562	57.65
MPDB005327	Fungi	ITS	564	57.45
MPDB005328	Fungi	ITS	570	54.74
MPDB005329	Fungi	ITS	565	54.51
MPDB005330	Fungi	ITS	531	55.74
MPDB005331	Fungi	ITS	576	55.21
MPDB005332	Fungi	ITS	586	54.78
MPDB005333	Fungi	ITS	618	54.37
MPDB005334	Fungi	ITS	568	55.46
MPDB005335	Fungi	ITS	621	54.11
MPDB005336	Fungi	ITS	581	54.56
MPDB005337	Fungi	ITS	567	54.67
MPDB005338	Fungi	ITS	574	55.75
MPDB005339	Fungi	ITS	571	54.29
MPDB005340	Fungi	ITS	558	54.84
MPDB005341	Fungi	ITS	637	56.67
MPDB005342	Fungi	ITS	576	55.03
MPDB005343	Oomycetes	ITS	249	42.57
MPDB005344	Oomycetes	ITS	757	49.41
MPDB005345	Oomycetes	ITS	753	49.67
MPDB005346	Oomycetes	ITS	762	49.08
MPDB005347	Oomycetes	ITS	762	49.21
MPDB005348	Oomycetes	ITS	757	49.14
MPDB005349	Oomycetes	ITS	753	49.4
MPDB005350	Oomycetes	ITS	753	49.4
MPDB005351	Oomycetes	ITS	752	49.73
MPDB005352	Oomycetes	ITS	758	49.47
MPDB005353	Oomycetes	ITS	755	49.4
MPDB005354	Oomycetes	ITS	753	49.4
MPDB005355	Oomycetes	ITS	4044	47.08
MPDB005356	Oomycetes	ITS	760	49.34
MPDB005357	Oomycetes	ITS	753	49.8
MPDB005358	Oomycetes	ITS	823	49.09
MPDB005359	Oomycetes	ITS	792	49.12
MPDB005360	Oomycetes	ITS	776	49.36
MPDB005361	Oomycetes	ITS	822	48.66
MPDB005362	Oomycetes	ITS	824	49.39
MPDB005363	Oomycetes	ITS	822	49.76
MPDB005364	Oomycetes	ITS	805	49.19
MPDB005365	Oomycetes	ITS	846	50.83
MPDB005366	Oomycetes	ITS	802	49.25
MPDB005367	Oomycetes	ITS	818	50.0
MPDB005368	Oomycetes	ITS	701	49.64
MPDB005369	Oomycetes	ITS	821	49.21
MPDB005370	Oomycetes	ITS	823	49.09
MPDB005371	Oomycetes	ITS	792	49.37
MPDB005372	Oomycetes	ITS	786	45.55
MPDB005373	Oomycetes	ITS	1056	50.57
MPDB005374	Oomycetes	ITS	906	48.79
MPDB005375	Oomycetes	ITS	587	50.43
MPDB005376	Oomycetes	ITS	371	54.72
MPDB005377	Oomycetes	ITS	1337	44.65
MPDB005378	Oomycetes	ITS	801	44.82
MPDB005379	Oomycetes	ITS	336	53.57
MPDB005380	Oomycetes	ITS	534	50.37
MPDB005381	Oomycetes	ITS	706	50.0
MPDB005382	Oomycetes	ITS	778	49.49
MPDB005383	Oomycetes	ITS	722	49.31
MPDB005384	Oomycetes	ITS	819	48.6
MPDB005385	Oomycetes	ITS	813	48.95
MPDB005386	Oomycetes	ITS	823	49.21
MPDB005387	Oomycetes	ITS	871	43.63
MPDB005388	Oomycetes	ITS	2019	46.26
MPDB005389	Oomycetes	ITS	897	43.59
MPDB005390	Oomycetes	ITS	923	43.99
MPDB005391	Oomycetes	ITS	616	43.67
MPDB005392	Oomycetes	ITS	570	44.74
MPDB005393	Oomycetes	ITS	652	45.55
MPDB005394	Oomycetes	ITS	4069	45.44
MPDB005395	Oomycetes	ITS	335	65.37
MPDB005396	Oomycetes	ITS	335	51.04
MPDB005397	Oomycetes	ITS	335	59.4
MPDB005398	Oomycetes	ITS	335	42.39
MPDB005399	Oomycetes	ITS	863	44.5
MPDB005400	Oomycetes	ITS	786	45.04
MPDB005401	Oomycetes	ITS	783	45.34
MPDB005402	Oomycetes	ITS	770	45.97
MPDB005403	Oomycetes	ITS	862	44.66
MPDB005404	Oomycetes	ITS	853	44.43
MPDB005405	Oomycetes	ITS	859	44.35
MPDB005406	Oomycetes	ITS	900	44.67
MPDB005407	Oomycetes	ITS	762	44.75
MPDB005408	Oomycetes	ITS	833	45.14
MPDB005409	Oomycetes	ITS	892	44.62
MPDB005410	Oomycetes	ITS	880	44.89
MPDB005411	Oomycetes	ITS	840	45.12
MPDB005412	Oomycetes	ITS	850	44.47
MPDB005413	Oomycetes	ITS	870	44.83
MPDB005414	Oomycetes	ITS	891	44.78
MPDB005415	Oomycetes	ITS	896	44.64
MPDB005416	Oomycetes	ITS	775	45.03
MPDB005417	Oomycetes	ITS	846	44.33
MPDB005418	Oomycetes	ITS	818	44.74
MPDB005419	Oomycetes	ITS	984	44.82
MPDB005420	Oomycetes	ITS	1000	45.4
MPDB005421	Oomycetes	ITS	993	45.42
MPDB005422	Oomycetes	ITS	902	44.9
MPDB005423	Oomycetes	ITS	900	44.89
MPDB005424	Oomycetes	ITS	896	44.87
MPDB005425	Oomycetes	ITS	894	44.74
MPDB005426	Oomycetes	ITS	896	45.09
MPDB005427	Oomycetes	ITS	898	44.99
MPDB005428	Oomycetes	ITS	884	44.68
MPDB005429	Oomycetes	ITS	903	44.96
MPDB005430	Oomycetes	ITS	898	44.99
MPDB005431	Oomycetes	ITS	897	45.04
MPDB005432	Oomycetes	ITS	898	45.21
MPDB005433	Oomycetes	ITS	850	44.71
MPDB005434	Oomycetes	ITS	848	44.69
MPDB005435	Oomycetes	ITS	852	44.6
MPDB005436	Oomycetes	ITS	852	44.72
MPDB005437	Oomycetes	ITS	825	42.55
MPDB005438	Oomycetes	ITS	844	42.54
MPDB005439	Oomycetes	ITS	835	42.63
MPDB005440	Oomycetes	ITS	843	42.35
MPDB005441	Oomycetes	ITS	836	42.58
MPDB005442	Oomycetes	ITS	821	42.87
MPDB005443	Oomycetes	ITS	826	42.74
MPDB005444	Oomycetes	ITS	832	42.79
MPDB005445	Oomycetes	ITS	833	42.74
MPDB005446	Oomycetes	ITS	869	42.58
MPDB005447	Oomycetes	ITS	309	40.45
MPDB005448	Oomycetes	ITS	694	43.23
MPDB005449	Oomycetes	ITS	738	43.9
MPDB005450	Oomycetes	ITS	880	42.73
MPDB005451	Oomycetes	ITS	872	42.66
MPDB005452	Oomycetes	ITS	824	42.6
MPDB005453	Oomycetes	ITS	821	42.75
MPDB005454	Oomycetes	ITS	817	42.96
MPDB005455	Oomycetes	ITS	902	42.57
MPDB005456	Oomycetes	ITS	877	42.87
MPDB005457	Oomycetes	ITS	833	42.62
MPDB005458	Oomycetes	ITS	532	42.48
MPDB005459	Oomycetes	ITS	586	43.0
MPDB005460	Oomycetes	ITS	669	42.45
MPDB005461	Oomycetes	ITS	894	41.72
MPDB005462	Oomycetes	ITS	898	42.43
MPDB005463	Oomycetes	ITS	883	41.79
MPDB005464	Oomycetes	ITS	881	42.79
MPDB005465	Oomycetes	ITS	893	42.78
MPDB005466	Oomycetes	ITS	889	42.41
MPDB005467	Oomycetes	ITS	885	42.6
MPDB005468	Oomycetes	ITS	884	42.87
MPDB005469	Oomycetes	ITS	749	42.06
MPDB005470	Oomycetes	ITS	891	42.76
MPDB005471	Oomycetes	ITS	825	42.06
MPDB005472	Oomycetes	ITS	174	40.23
MPDB005473	Oomycetes	ITS	774	42.25
MPDB005474	Oomycetes	ITS	865	42.54
MPDB005475	Oomycetes	ITS	898	42.87
MPDB005476	Oomycetes	ITS	1987	45.24
MPDB005477	Oomycetes	ITS	583	42.37
MPDB005478	Oomycetes	ITS	585	41.88
MPDB005479	Oomycetes	ITS	889	42.74
MPDB005480	Oomycetes	ITS	4220	46.92
MPDB005481	Oomycetes	ITS	928	49.25
MPDB005482	Oomycetes	ITS	698	47.71
MPDB005483	Oomycetes	ITS	743	48.45
MPDB005484	Oomycetes	ITS	823	49.09
MPDB005485	Oomycetes	ITS	929	50.16
MPDB005486	Oomycetes	ITS	912	50.44
MPDB005487	Oomycetes	ITS	919	50.16
MPDB005488	Oomycetes	ITS	917	49.07
MPDB005489	Oomycetes	ITS	922	49.13
MPDB005490	Oomycetes	ITS	921	48.86
MPDB005491	Oomycetes	ITS	923	49.08
MPDB005492	Oomycetes	ITS	923	50.49
MPDB005493	Oomycetes	ITS	924	49.03
MPDB005494	Oomycetes	ITS	928	50.0
MPDB005495	Oomycetes	ITS	925	50.27
MPDB005496	Oomycetes	ITS	936	49.04
MPDB005497	Oomycetes	ITS	918	49.35
MPDB005498	Oomycetes	ITS	922	49.13
MPDB005499	Oomycetes	ITS	929	49.3
MPDB005500	Oomycetes	ITS	920	49.24
MPDB005501	Oomycetes	ITS	926	49.24
MPDB005502	Oomycetes	ITS	927	49.08
MPDB005503	Oomycetes	ITS	928	49.14
MPDB005504	Oomycetes	ITS	1025	49.46
MPDB005505	Oomycetes	ITS	1014	49.9
MPDB005506	Oomycetes	ITS	752	48.94
MPDB005507	Oomycetes	ITS	922	50.22
MPDB005508	Oomycetes	ITS	937	49.84
MPDB005509	Oomycetes	ITS	917	50.49
MPDB005510	Oomycetes	ITS	927	50.38
MPDB005511	Oomycetes	ITS	943	50.16
MPDB005512	Oomycetes	ITS	945	50.05
MPDB005513	Oomycetes	ITS	962	49.06
MPDB005514	Oomycetes	ITS	798	47.99
MPDB005515	Oomycetes	ITS	550	48.91
MPDB005516	Oomycetes	ITS	550	47.82
MPDB005517	Oomycetes	ITS	905	49.06
MPDB005518	Oomycetes	ITS	913	50.05
MPDB005519	Oomycetes	ITS	925	48.86
MPDB005520	Oomycetes	ITS	902	49.33
MPDB005521	Oomycetes	ITS	775	48.77
MPDB005522	Oomycetes	ITS	512	47.66
MPDB005523	Oomycetes	ITS	916	45.31
MPDB005524	Oomycetes	ITS	916	45.31
MPDB005525	Oomycetes	ITS	916	45.52
MPDB005526	Oomycetes	ITS	4068	45.89
MPDB005527	Oomycetes	ITS	901	45.28
MPDB005528	Oomycetes	ITS	739	46.28
MPDB005529	Oomycetes	ITS	838	45.94
MPDB005530	Oomycetes	ITS	886	45.6
MPDB005531	Oomycetes	ITS	954	44.55
MPDB005532	Oomycetes	ITS	623	45.91
MPDB005533	Oomycetes	ITS	969	45.61
MPDB005534	Oomycetes	ITS	955	45.86
MPDB005535	Oomycetes	ITS	979	45.76
MPDB005536	Oomycetes	ITS	720	45.56
MPDB005537	Oomycetes	ITS	909	45.54
MPDB005538	Oomycetes	ITS	948	45.25
MPDB005539	Oomycetes	ITS	963	45.28
MPDB005540	Oomycetes	ITS	961	45.27
MPDB005541	Oomycetes	ITS	956	45.19
MPDB005542	Oomycetes	ITS	963	45.17
MPDB005543	Oomycetes	ITS	952	45.38
MPDB005544	Oomycetes	ITS	956	45.29
MPDB005545	Oomycetes	ITS	958	45.2
MPDB005546	Oomycetes	ITS	938	45.2
MPDB005547	Oomycetes	ITS	962	45.22
MPDB005548	Oomycetes	ITS	960	45.62
MPDB005549	Oomycetes	ITS	945	45.5
MPDB005550	Oomycetes	ITS	951	45.85
MPDB005551	Oomycetes	ITS	960	45.52
MPDB005552	Oomycetes	ITS	783	46.49
MPDB005553	Oomycetes	ITS	626	46.96
MPDB005554	Oomycetes	ITS	799	46.56
MPDB005555	Oomycetes	ITS	865	46.01
MPDB005556	Oomycetes	ITS	935	45.88
MPDB005557	Oomycetes	ITS	939	45.69
MPDB005558	Oomycetes	ITS	878	45.67
MPDB005559	Oomycetes	ITS	896	45.54
MPDB005560	Oomycetes	ITS	931	45.44
MPDB005561	Oomycetes	ITS	945	45.29
MPDB005562	Oomycetes	ITS	919	45.05
MPDB005563	Oomycetes	ITS	934	45.93
MPDB005564	Oomycetes	ITS	679	45.95
MPDB005565	Oomycetes	ITS	964	45.85
MPDB005566	Oomycetes	ITS	195	42.05
MPDB005567	Oomycetes	ITS	195	42.05
MPDB005568	Oomycetes	ITS	822	42.7
MPDB005569	Oomycetes	ITS	826	42.98
MPDB005570	Oomycetes	ITS	819	42.86
MPDB005571	Oomycetes	ITS	823	42.89
MPDB005572	Oomycetes	ITS	791	42.73
MPDB005573	Oomycetes	ITS	794	42.44
MPDB005574	Oomycetes	ITS	4189	46.72
MPDB005575	Oomycetes	ITS	944	48.83
MPDB005576	Oomycetes	ITS	961	48.6
MPDB005577	Oomycetes	ITS	885	48.93
MPDB005578	Oomycetes	ITS	900	49.33
MPDB005579	Oomycetes	ITS	791	42.73
MPDB005580	Oomycetes	ITS	930	46.56
MPDB005581	Oomycetes	ITS	900	49.11
MPDB005582	Oomycetes	ITS	755	47.81
MPDB005583	Oomycetes	ITS	752	43.35
MPDB005584	Oomycetes	ITS	868	48.73
MPDB005585	Oomycetes	ITS	946	49.37
MPDB005586	Oomycetes	ITS	710	47.89
MPDB005587	Oomycetes	ITS	966	50.0
MPDB005588	Oomycetes	ITS	161	40.37
MPDB005589	Oomycetes	ITS	982	50.41
MPDB005590	Oomycetes	ITS	4116	46.31
MPDB005591	Oomycetes	ITS	366	49.45
MPDB005592	Oomycetes	ITS	964	46.89
MPDB005593	Oomycetes	ITS	981	50.36
MPDB005594	Oomycetes	ITS	996	46.89
MPDB005595	Oomycetes	ITS	393	43.77
MPDB005596	Oomycetes	ITS	919	47.77
MPDB005597	Oomycetes	ITS	606	47.36
MPDB005598	Oomycetes	ITS	893	46.92
MPDB005599	Oomycetes	ITS	3926	45.98
MPDB005600	Oomycetes	ITS	805	46.34
MPDB005601	Oomycetes	ITS	789	46.89
MPDB005602	Oomycetes	ITS	785	47.01
MPDB005603	Oomycetes	ITS	814	46.07
MPDB005604	Oomycetes	ITS	892	46.52
MPDB005605	Oomycetes	ITS	794	47.61
MPDB005606	Oomycetes	ITS	845	46.98
MPDB005607	Oomycetes	ITS	689	47.17
MPDB005608	Oomycetes	ITS	816	46.69
MPDB005609	Oomycetes	ITS	777	47.49
MPDB005610	Oomycetes	ITS	837	46.48
MPDB005611	Oomycetes	ITS	672	46.73
MPDB005612	Oomycetes	ITS	629	46.9
MPDB005613	Oomycetes	ITS	831	47.17
MPDB005614	Oomycetes	ITS	2254	46.63
MPDB005615	Oomycetes	ITS	820	45.61
MPDB005616	Oomycetes	ITS	800	45.62
MPDB005617	Oomycetes	ITS	786	45.67
MPDB005618	Oomycetes	ITS	743	46.3
MPDB005619	Oomycetes	ITS	813	45.14
MPDB005620	Oomycetes	ITS	724	46.41
MPDB005621	Oomycetes	ITS	720	46.11
MPDB005622	Oomycetes	ITS	837	45.76
MPDB005623	Oomycetes	ITS	777	44.79
MPDB005624	Oomycetes	ITS	785	44.97
MPDB005625	Oomycetes	ITS	785	44.97
MPDB005626	Oomycetes	ITS	786	44.91
MPDB005627	Oomycetes	ITS	787	44.73
MPDB005628	Oomycetes	ITS	810	45.06
MPDB005629	Oomycetes	ITS	785	44.84
MPDB005630	Oomycetes	ITS	786	45.04
MPDB005631	Oomycetes	ITS	808	44.93
MPDB005632	Oomycetes	ITS	782	47.31
MPDB005633	Oomycetes	ITS	775	44.9
MPDB005634	Oomycetes	ITS	780	45.0
MPDB005635	Oomycetes	ITS	780	45.13
MPDB005636	Oomycetes	ITS	785	44.84
MPDB005637	Oomycetes	ITS	781	44.69
MPDB005638	Oomycetes	ITS	787	44.85
MPDB005639	Oomycetes	ITS	791	44.63
MPDB005640	Oomycetes	ITS	777	45.05
MPDB005641	Oomycetes	ITS	778	44.99
MPDB005642	Oomycetes	ITS	778	44.99
MPDB005643	Oomycetes	ITS	779	45.31
MPDB005644	Oomycetes	ITS	778	44.99
MPDB005645	Oomycetes	ITS	784	44.9
MPDB005646	Oomycetes	ITS	782	44.88
MPDB005647	Oomycetes	ITS	787	44.85
MPDB005648	Oomycetes	ITS	805	45.22
MPDB005649	Oomycetes	ITS	785	44.97
MPDB005650	Oomycetes	ITS	777	44.79
MPDB005651	Oomycetes	ITS	777	45.05
MPDB005652	Oomycetes	ITS	779	45.06
MPDB005653	Oomycetes	ITS	812	43.47
MPDB005654	Oomycetes	ITS	662	45.77
MPDB005655	Oomycetes	ITS	826	44.55
MPDB005656	Oomycetes	ITS	776	44.85
MPDB005657	Oomycetes	ITS	796	44.85
MPDB005658	Oomycetes	ITS	809	44.75
MPDB005659	Oomycetes	ITS	813	45.02
MPDB005660	Oomycetes	ITS	790	44.68
MPDB005661	Oomycetes	ITS	774	44.83
MPDB005662	Oomycetes	ITS	783	45.34
MPDB005663	Oomycetes	ITS	249	44.58
MPDB005664	Oomycetes	ITS	828	45.17
MPDB005665	Oomycetes	ITS	605	46.61
MPDB005666	Oomycetes	ITS	938	48.29
MPDB005667	Oomycetes	ITS	948	48.21
MPDB005668	Oomycetes	ITS	937	47.07
MPDB005669	Oomycetes	ITS	916	49.67
MPDB005670	Oomycetes	ITS	937	47.28
MPDB005671	Oomycetes	ITS	945	48.68
MPDB005672	Oomycetes	ITS	916	49.45
MPDB005673	Oomycetes	ITS	916	49.67
MPDB005674	Oomycetes	ITS	927	48.11
MPDB005675	Oomycetes	ITS	937	47.17
MPDB005676	Oomycetes	ITS	4212	46.44
MPDB005677	Oomycetes	ITS	914	47.48
MPDB005678	Oomycetes	ITS	938	47.87
MPDB005679	Oomycetes	ITS	884	48.53
MPDB005680	Oomycetes	ITS	873	48.11
MPDB005681	Oomycetes	ITS	938	47.76
MPDB005682	Oomycetes	ITS	742	47.57
MPDB005683	Oomycetes	ITS	618	45.31
MPDB005684	Oomycetes	ITS	948	48.31
MPDB005685	Oomycetes	ITS	968	47.11
MPDB005686	Oomycetes	ITS	960	47.4
MPDB005687	Oomycetes	ITS	829	48.49
MPDB005688	Oomycetes	ITS	831	48.38
MPDB005689	Oomycetes	ITS	800	48.5
MPDB005690	Oomycetes	ITS	525	46.1
MPDB005691	Oomycetes	ITS	556	46.4
MPDB005692	Oomycetes	ITS	550	46.18
MPDB005693	Oomycetes	ITS	705	49.22
MPDB005694	Oomycetes	ITS	944	47.88
MPDB005695	Oomycetes	ITS	491	46.03
MPDB005696	Oomycetes	ITS	533	46.15
MPDB005697	Oomycetes	ITS	825	49.09
MPDB005698	Oomycetes	ITS	984	47.36
MPDB005699	Oomycetes	ITS	981	47.4
MPDB005700	Oomycetes	ITS	983	47.3
MPDB005701	Oomycetes	ITS	986	47.46
MPDB005702	Oomycetes	ITS	711	46.41
MPDB005703	Oomycetes	ITS	712	46.49
MPDB005704	Oomycetes	ITS	635	46.93
MPDB005705	Oomycetes	ITS	922	47.72
MPDB005706	Oomycetes	ITS	922	47.83
MPDB005707	Oomycetes	ITS	922	47.4
MPDB005708	Oomycetes	ITS	907	47.74
MPDB005709	Oomycetes	ITS	195	41.54
MPDB005710	Oomycetes	ITS	188	41.49
MPDB005711	Oomycetes	ITS	1574	43.65
MPDB005712	Oomycetes	ITS	775	45.16
MPDB005713	Oomycetes	ITS	775	45.29
MPDB005714	Oomycetes	ITS	4041	45.83
MPDB005715	Oomycetes	ITS	862	45.24
MPDB005716	Oomycetes	ITS	878	44.87
MPDB005717	Oomycetes	ITS	858	45.22
MPDB005718	Oomycetes	ITS	850	45.41
MPDB005719	Oomycetes	ITS	859	45.17
MPDB005720	Oomycetes	ITS	853	45.25
MPDB005721	Oomycetes	ITS	856	45.33
MPDB005722	Oomycetes	ITS	875	44.8
MPDB005723	Oomycetes	ITS	754	45.76
MPDB005724	Oomycetes	ITS	822	44.89
MPDB005725	Oomycetes	ITS	783	45.34
MPDB005726	Oomycetes	ITS	775	45.55
MPDB005727	Oomycetes	ITS	825	44.97
MPDB005728	Oomycetes	ITS	817	45.04
MPDB005729	Oomycetes	ITS	801	45.32
MPDB005730	Oomycetes	ITS	800	45.38
MPDB005731	Oomycetes	ITS	748	45.05
MPDB005732	Oomycetes	ITS	811	44.88
MPDB005733	Oomycetes	ITS	753	45.29
MPDB005734	Oomycetes	ITS	811	45.38
MPDB005735	Oomycetes	ITS	825	44.85
MPDB005736	Oomycetes	ITS	826	44.92
MPDB005737	Oomycetes	ITS	825	44.85
MPDB005738	Oomycetes	ITS	824	44.78
MPDB005739	Oomycetes	ITS	825	44.97
MPDB005740	Oomycetes	ITS	839	45.17
MPDB005741	Oomycetes	ITS	772	45.34
MPDB005742	Oomycetes	ITS	779	44.16
MPDB005743	Oomycetes	ITS	779	45.57
MPDB005744	Oomycetes	ITS	727	44.84
MPDB005745	Oomycetes	ITS	814	45.45
MPDB005746	Oomycetes	ITS	823	44.84
MPDB005747	Oomycetes	ITS	827	44.86
MPDB005748	Oomycetes	ITS	804	45.9
MPDB005749	Oomycetes	ITS	798	45.74
MPDB005750	Oomycetes	ITS	806	45.66
MPDB005751	Oomycetes	ITS	799	45.68
MPDB005752	Oomycetes	ITS	775	45.55
MPDB005753	Oomycetes	ITS	825	44.85
MPDB005754	Oomycetes	ITS	825	45.09
MPDB005755	Oomycetes	ITS	4048	45.21
MPDB005756	Oomycetes	ITS	822	43.55
MPDB005757	Oomycetes	ITS	753	43.69
MPDB005758	Oomycetes	ITS	849	43.46
MPDB005759	Oomycetes	ITS	854	43.33
MPDB005760	Oomycetes	ITS	844	43.36
MPDB005761	Oomycetes	ITS	850	43.41
MPDB005762	Oomycetes	ITS	850	43.65
MPDB005763	Oomycetes	ITS	844	43.13
MPDB005764	Oomycetes	ITS	849	42.64
MPDB005765	Oomycetes	ITS	851	43.6
MPDB005766	Oomycetes	ITS	772	43.13
MPDB005767	Oomycetes	ITS	863	42.87
MPDB005768	Oomycetes	ITS	871	43.05
MPDB005769	Oomycetes	ITS	858	43.12
MPDB005770	Oomycetes	ITS	822	43.55
MPDB005771	Oomycetes	ITS	770	42.99
MPDB005772	Oomycetes	ITS	859	42.84
MPDB005773	Oomycetes	ITS	859	43.19
MPDB005774	Oomycetes	ITS	781	43.28
MPDB005775	Oomycetes	ITS	727	43.19
MPDB005776	Oomycetes	ITS	650	42.31
MPDB005777	Oomycetes	ITS	753	43.29
MPDB005778	Oomycetes	ITS	813	43.67
MPDB005779	Oomycetes	ITS	783	43.81
MPDB005780	Oomycetes	ITS	795	43.02
MPDB005781	Oomycetes	ITS	780	43.08
MPDB005782	Oomycetes	ITS	808	43.07
MPDB005783	Oomycetes	ITS	764	43.06
MPDB005784	Oomycetes	ITS	808	43.44
MPDB005785	Oomycetes	ITS	752	43.62
MPDB005786	Oomycetes	ITS	825	42.55
MPDB005787	Oomycetes	ITS	820	43.17
MPDB005788	Oomycetes	ITS	819	43.1
MPDB005789	Oomycetes	ITS	635	42.83
MPDB005790	Oomycetes	ITS	735	43.67
MPDB005791	Oomycetes	ITS	732	43.58
MPDB005792	Oomycetes	ITS	732	43.58
MPDB005793	Oomycetes	ITS	737	43.69
MPDB005794	Oomycetes	ITS	807	43.37
MPDB005795	Oomycetes	ITS	762	45.41
MPDB005796	Oomycetes	ITS	794	45.09
MPDB005797	Oomycetes	ITS	836	45.33
MPDB005798	Oomycetes	ITS	837	45.4
MPDB005799	Oomycetes	ITS	846	44.92
MPDB005800	Oomycetes	ITS	845	45.21
MPDB005801	Oomycetes	ITS	794	45.21
MPDB005802	Oomycetes	ITS	875	45.03
MPDB005803	Oomycetes	ITS	466	43.78
MPDB005804	Oomycetes	ITS	827	45.71
MPDB005805	Oomycetes	ITS	207	42.51
MPDB005806	Oomycetes	ITS	812	45.81
MPDB005807	Oomycetes	ITS	831	45.01
MPDB005808	Oomycetes	ITS	792	45.08
MPDB005809	Oomycetes	ITS	795	45.16
MPDB005810	Oomycetes	ITS	555	45.95
MPDB005811	Oomycetes	ITS	664	45.78
MPDB005812	Oomycetes	ITS	739	45.6
MPDB005813	Oomycetes	ITS	799	45.18
MPDB005814	Oomycetes	ITS	587	46.0
MPDB005815	Oomycetes	ITS	591	46.02
MPDB005816	Oomycetes	ITS	882	44.67
MPDB005817	Oomycetes	ITS	851	45.36
MPDB005818	Oomycetes	ITS	850	45.41
MPDB005819	Oomycetes	ITS	805	45.22
MPDB005820	Oomycetes	ITS	764	45.42
MPDB005821	Oomycetes	ITS	838	45.35
MPDB005822	Oomycetes	ITS	840	45.36
MPDB005823	Oomycetes	ITS	839	45.41
MPDB005824	Oomycetes	ITS	825	45.21
MPDB005825	Oomycetes	ITS	210	41.9
MPDB005826	Oomycetes	ITS	702	45.3
MPDB005827	Oomycetes	ITS	701	45.36
MPDB005828	Oomycetes	ITS	641	46.02
MPDB005829	Oomycetes	ITS	685	45.4
MPDB005830	Oomycetes	ITS	765	45.23
MPDB005831	Oomycetes	ITS	641	45.55
MPDB005832	Oomycetes	ITS	759	45.32
MPDB005833	Oomycetes	ITS	808	45.05
MPDB005834	Oomycetes	ITS	840	45.48
MPDB005835	Oomycetes	ITS	688	46.37
MPDB005836	Oomycetes	ITS	762	46.19
MPDB005837	Oomycetes	ITS	720	45.97
MPDB005838	Oomycetes	ITS	806	45.91
MPDB005839	Oomycetes	ITS	4076	45.29
MPDB005840	Oomycetes	ITS	930	43.87
MPDB005841	Oomycetes	ITS	926	44.06
MPDB005842	Oomycetes	ITS	925	46.81
MPDB005843	Oomycetes	ITS	931	44.68
MPDB005844	Oomycetes	ITS	925	44.65
MPDB005845	Oomycetes	ITS	675	44.0
MPDB005846	Oomycetes	ITS	539	42.12
MPDB005847	Oomycetes	ITS	805	45.34
MPDB005848	Oomycetes	ITS	787	45.74
MPDB005849	Oomycetes	ITS	801	45.32
MPDB005850	Oomycetes	ITS	783	45.72
