seqid	taxid	species	category	accession	length	n_count	ambiguous_count	ambiguous_bases	header_format_ok	marker_consistent	notes
MPDB003951	520446	Fusarium andiyazi	fungi	PQ416113.1	509	0	0		True	True	
MPDB003952	520446	Fusarium andiyazi	fungi	PQ788690.1	506	0	0		True	True	
MPDB003953	520446	Fusarium andiyazi	fungi	PV862235.1	507	0	0		True	True	
MPDB003954	520446	Fusarium andiyazi	fungi	PX226337.1	510	0	0		True	True	
MPDB003955	520446	Fusarium andiyazi	fungi	PX226340.1	503	0	0		True	True	
MPDB003956	520446	Fusarium andiyazi	fungi	PX226344.1	506	0	0		True	True	
MPDB003957	520446	Fusarium andiyazi	fungi	PX226346.1	500	0	0		True	True	
MPDB003958	520446	Fusarium andiyazi	fungi	PX226360.1	506	0	0		True	True	
MPDB003959	520446	Fusarium andiyazi	fungi	PX226362.1	500	0	0		True	True	
MPDB003960	520446	Fusarium andiyazi	fungi	PX246537.1	526	0	0		True	True	
MPDB003961	520446	Fusarium andiyazi	fungi	PX459733.1	549	0	0		True	True	
MPDB003962	520446	Fusarium andiyazi	fungi	PX916102.1	400	0	0		True	True	
MPDB003963	520446	Fusarium andiyazi	fungi	PZ432622.1	504	0	0		True	True	
MPDB003964	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	KJ081758.1	705	0	0		True	True	
MPDB003965	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH047195.1	5034	0	0		True	True	
MPDB003966	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH115001.1	770	0	1	M	True	True	
MPDB003967	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH854587.1	795	0	0		True	True	
MPDB003968	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH855351.1	797	0	0		True	True	
MPDB003969	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH855354.1	805	0	0		True	True	
MPDB003970	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH855355.1	799	0	0		True	True	
MPDB003971	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH855356.1	772	0	0		True	True	
MPDB003972	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH855357.1	805	0	0		True	True	
MPDB003973	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH855358.1	805	0	0		True	True	
MPDB003974	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH855359.1	808	0	0		True	True	
MPDB003975	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH855360.1	800	0	0		True	True	
MPDB003976	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH855361.1	809	0	0		True	True	
MPDB003977	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH855362.1	804	0	0		True	True	
MPDB003978	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH855363.1	748	0	0		True	True	
MPDB003979	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH855364.1	799	0	0		True	True	
MPDB003980	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH855365.1	770	0	0		True	True	
MPDB003981	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH855367.1	806	0	0		True	True	
MPDB003982	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH855368.1	797	0	0		True	True	
MPDB003983	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH855369.1	807	0	0		True	True	
MPDB003984	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH855370.1	797	0	0		True	True	
MPDB003985	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH857912.1	796	0	0		True	True	
MPDB003986	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MH858320.1	796	0	0		True	True	
MPDB003987	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MN871436.1	779	0	0		True	True	
MPDB003988	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MT505437.1	776	0	0		True	True	
MPDB003989	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MT573494.1	797	0	0		True	True	
MPDB003990	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MW366682.1	765	0	0		True	True	
MPDB003991	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MW366683.1	766	1	0		True	True	
MPDB003992	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MW620058.1	773	0	0		True	True	
MPDB003993	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	MZ496986.1	796	0	0		True	True	
MPDB003994	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	ON540127.1	720	0	0		True	True	
MPDB003995	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	OP676012.1	756	0	0		True	True	
MPDB003996	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	OP676013.1	739	0	0		True	True	
MPDB003997	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	OP676014.1	746	0	0		True	True	
MPDB003998	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	OQ540480.1	753	0	0		True	True	
MPDB003999	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	OQ780875.1	689	0	0		True	True	
MPDB004000	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	OQ979653.1	691	0	0		True	True	
MPDB004001	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	OR042785.1	831	0	0		True	True	
MPDB004002	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	OW986184.1	731	0	0		True	True	
MPDB004003	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	OW986492.1	718	0	0		True	True	
MPDB004004	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	PQ220215.1	653	0	0		True	True	
MPDB004005	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	PV584127.1	721	0	0		True	True	
MPDB004006	5270	Mycosarcoma maydis (Ustilago maydis)	fungi	PZ745924.1	787	0	0		True	True	
MPDB004007	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	MH858446.1	572	0	0		True	True	
MPDB004008	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PX845981.1	561	0	0		True	True	
MPDB004009	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PX899285.1	548	2	0		True	True	
MPDB004010	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ234630.1	519	0	0		True	True	
MPDB004011	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ288162.1	534	0	0		True	True	
MPDB004012	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ327767.1	566	0	8	KMRSWY	True	True	
MPDB004013	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ327833.1	223	0	0		True	True	
MPDB004014	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ342839.1	507	0	0		True	True	
MPDB004015	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ359625.1	534	0	0		True	True	
MPDB004016	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ360774.1	554	0	0		True	True	
MPDB004017	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ374875.1	481	0	0		True	True	
MPDB004018	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ380007.1	430	0	0		True	True	
MPDB004019	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ380016.1	563	0	0		True	True	
MPDB004020	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ384155.1	577	0	0		True	True	
MPDB004021	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ384157.1	617	0	0		True	True	
MPDB004022	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ403272.1	452	0	12	KMRS	True	True	
MPDB004023	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ406425.1	573	0	0		True	True	
MPDB004024	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ407063.1	534	0	0		True	True	
MPDB004025	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ453030.1	566	0	0		True	True	
MPDB004026	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ460987.1	482	0	0		True	True	
MPDB004027	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ462622.1	474	0	0		True	True	
MPDB004028	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ489343.1	549	0	0		True	True	
MPDB004029	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ502928.1	613	0	0		True	True	
MPDB004030	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ507297.1	345	0	0		True	True	
MPDB004031	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ509330.1	550	0	0		True	True	
MPDB004032	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ536320.1	567	0	0		True	True	
MPDB004033	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ536321.1	568	0	0		True	True	
MPDB004034	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ546338.1	462	0	0		True	True	
MPDB004035	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ575810.1	536	0	0		True	True	
MPDB004036	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ585091.1	563	0	0		True	True	
MPDB004037	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ626781.1	481	0	0		True	True	
MPDB004038	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ675716.1	501	0	0		True	True	
MPDB004039	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ741779.1	569	0	0		True	True	
MPDB004040	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ744291.1	599	0	0		True	True	
MPDB004041	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ745133.1	560	0	0		True	True	
MPDB004042	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ745134.1	548	0	0		True	True	
MPDB004043	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ748915.1	543	0	0		True	True	
MPDB004044	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ748917.1	543	0	0		True	True	
MPDB004045	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ761536.1	559	0	0		True	True	
MPDB004046	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ780068.1	541	0	0		True	True	
MPDB004047	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ789906.1	504	0	0		True	True	
MPDB004048	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ789907.1	513	0	0		True	True	
MPDB004049	5503	Curvularia lunata (Cochliobolus lunatus)	fungi	PZ818900.1	573	0	0		True	True	
MPDB004050	5507	Fusarium oxysporum	fungi	PZ796550.1	501	0	0		True	True	
MPDB004051	5507	Fusarium oxysporum	fungi	PZ804902.1	555	0	0		True	True	
MPDB004052	5507	Fusarium oxysporum	fungi	PZ805097.1	550	0	0		True	True	
MPDB004053	5507	Fusarium oxysporum	fungi	PZ810690.1	551	0	0		True	True	
MPDB004054	5507	Fusarium oxysporum	fungi	PZ810721.1	556	0	0		True	True	
MPDB004055	5507	Fusarium oxysporum	fungi	PZ815778.1	478	0	0		True	True	
MPDB004056	5507	Fusarium oxysporum	fungi	PZ816546.1	466	0	0		True	True	
MPDB004057	5507	Fusarium oxysporum	fungi	PZ823053.1	614	0	0		True	True	
MPDB004058	5507	Fusarium oxysporum	fungi	PZ823054.1	584	0	0		True	True	
MPDB004059	5507	Fusarium oxysporum	fungi	PZ823056.1	587	0	0		True	True	
MPDB004060	5507	Fusarium oxysporum	fungi	PZ823058.1	584	0	0		True	True	
MPDB004061	5507	Fusarium oxysporum	fungi	PZ823060.1	585	0	0		True	True	
MPDB004062	5507	Fusarium oxysporum	fungi	PZ823062.1	653	0	0		True	True	
MPDB004063	5507	Fusarium oxysporum	fungi	PZ823063.1	608	0	0		True	True	
MPDB004064	5507	Fusarium oxysporum	fungi	PZ823064.1	625	0	0		True	True	
MPDB004065	5507	Fusarium oxysporum	fungi	PZ823067.1	584	0	0		True	True	
MPDB004066	5507	Fusarium oxysporum	fungi	PZ823068.1	626	0	0		True	True	
MPDB004067	5507	Fusarium oxysporum	fungi	PZ823069.1	644	0	0		True	True	
MPDB004068	5507	Fusarium oxysporum	fungi	PZ823070.1	612	0	0		True	True	
MPDB004069	5507	Fusarium oxysporum	fungi	PZ823071.1	620	0	0		True	True	
MPDB004070	5507	Fusarium oxysporum	fungi	PZ823072.1	585	0	0		True	True	
MPDB004071	5507	Fusarium oxysporum	fungi	PZ823073.1	574	0	0		True	True	
MPDB004072	5507	Fusarium oxysporum	fungi	PZ823074.1	615	0	0		True	True	
MPDB004073	5507	Fusarium oxysporum	fungi	PZ823075.1	605	0	0		True	True	
MPDB004074	5507	Fusarium oxysporum	fungi	PZ823076.1	612	0	0		True	True	
MPDB004075	5507	Fusarium oxysporum	fungi	PZ823077.1	621	0	0		True	True	
MPDB004076	5507	Fusarium oxysporum	fungi	PZ823078.1	586	0	0		True	True	
MPDB004077	5507	Fusarium oxysporum	fungi	PZ823079.1	619	0	0		True	True	
MPDB004078	5507	Fusarium oxysporum	fungi	PZ823080.1	580	0	0		True	True	
MPDB004079	5507	Fusarium oxysporum	fungi	PZ823081.1	585	0	0		True	True	
MPDB004080	5507	Fusarium oxysporum	fungi	PZ823082.1	695	0	0		True	True	
MPDB004081	5507	Fusarium oxysporum	fungi	PZ823083.1	582	0	0		True	True	
MPDB004082	5507	Fusarium oxysporum	fungi	PZ823084.1	628	0	0		True	True	
MPDB004083	5507	Fusarium oxysporum	fungi	PZ823085.1	582	0	0		True	True	
MPDB004084	5507	Fusarium oxysporum	fungi	PZ823086.1	619	0	0		True	True	
MPDB004085	5507	Fusarium oxysporum	fungi	PZ823087.1	586	0	0		True	True	
MPDB004086	5507	Fusarium oxysporum	fungi	PZ823088.1	583	0	0		True	True	
MPDB004087	5507	Fusarium oxysporum	fungi	PZ823089.1	583	0	0		True	True	
MPDB004088	5507	Fusarium oxysporum	fungi	PZ824712.1	504	0	0		True	True	
MPDB004089	5507	Fusarium oxysporum	fungi	PZ830433.1	516	0	0		True	True	
MPDB004090	5507	Fusarium oxysporum	fungi	PZ832386.1	391	0	0		True	True	
MPDB004091	5507	Fusarium oxysporum	fungi	PZ832389.1	391	3	0		True	True	
MPDB004092	5507	Fusarium oxysporum	fungi	PZ834578.1	750	0	0		True	True	
MPDB004093	5514	Fusarium sporotrichioides	fungi	MH855269.1	545	0	0		True	True	
MPDB004094	5514	Fusarium sporotrichioides	fungi	PV073962.1	517	0	0		True	True	
MPDB004095	5514	Fusarium sporotrichioides	fungi	PX369180.1	523	0	0		True	True	
MPDB004096	5514	Fusarium sporotrichioides	fungi	PX369181.1	522	0	0		True	True	
MPDB004097	5514	Fusarium sporotrichioides	fungi	PX369182.1	526	0	0		True	True	
MPDB004098	5514	Fusarium sporotrichioides	fungi	PX369183.1	526	0	0		True	True	
MPDB004099	5514	Fusarium sporotrichioides	fungi	PX369184.1	523	0	0		True	True	
MPDB004100	5514	Fusarium sporotrichioides	fungi	PX369185.1	518	0	0		True	True	
MPDB004101	5514	Fusarium sporotrichioides	fungi	PX369186.1	523	0	0		True	True	
MPDB004102	5514	Fusarium sporotrichioides	fungi	PX369187.1	523	0	0		True	True	
MPDB004103	5514	Fusarium sporotrichioides	fungi	PX369188.1	517	0	0		True	True	
MPDB004104	5514	Fusarium sporotrichioides	fungi	PX376604.1	505	0	1	M	True	True	
MPDB004105	5514	Fusarium sporotrichioides	fungi	PX376605.1	508	0	1	M	True	True	
MPDB004106	5514	Fusarium sporotrichioides	fungi	PX376606.1	498	0	1	M	True	True	
MPDB004107	5514	Fusarium sporotrichioides	fungi	PX393955.1	374	0	0		True	True	
MPDB004108	5514	Fusarium sporotrichioides	fungi	PX459718.1	548	0	0		True	True	
MPDB004109	5514	Fusarium sporotrichioides	fungi	PX622611.1	497	0	0		True	True	
MPDB004110	5514	Fusarium sporotrichioides	fungi	PX622895.1	484	0	0		True	True	
MPDB004111	5514	Fusarium sporotrichioides	fungi	PX683128.1	565	0	0		True	True	
MPDB004112	5514	Fusarium sporotrichioides	fungi	PX928259.1	570	0	0		True	True	
MPDB004113	5514	Fusarium sporotrichioides	fungi	PX928262.1	549	0	0		True	True	
MPDB004114	5514	Fusarium sporotrichioides	fungi	PX928745.1	557	1	0		True	True	
MPDB004115	5514	Fusarium sporotrichioides	fungi	PX928746.1	563	0	0		True	True	
MPDB004116	5514	Fusarium sporotrichioides	fungi	PX928775.1	557	0	0		True	True	
MPDB004117	5514	Fusarium sporotrichioides	fungi	PX928780.1	527	0	0		True	True	
MPDB004118	5514	Fusarium sporotrichioides	fungi	PX928784.1	553	0	0		True	True	
MPDB004119	5514	Fusarium sporotrichioides	fungi	PZ043043.1	474	0	0		True	True	
MPDB004120	5514	Fusarium sporotrichioides	fungi	PZ176882.1	552	0	0		True	True	
MPDB004121	5514	Fusarium sporotrichioides	fungi	PZ191446.1	519	0	0		True	True	
MPDB004122	5514	Fusarium sporotrichioides	fungi	PZ226505.1	551	0	0		True	True	
MPDB004123	5514	Fusarium sporotrichioides	fungi	PZ385195.1	477	0	0		True	True	
MPDB004124	5514	Fusarium sporotrichioides	fungi	PZ526759.1	510	0	0		True	True	
MPDB004125	5514	Fusarium sporotrichioides	fungi	PZ526762.1	520	0	0		True	True	
MPDB004126	5514	Fusarium sporotrichioides	fungi	PZ526766.1	513	0	0		True	True	
MPDB004127	5514	Fusarium sporotrichioides	fungi	PZ526767.1	514	0	0		True	True	
MPDB004128	5514	Fusarium sporotrichioides	fungi	PZ695170.1	501	0	0		True	True	
MPDB004129	5514	Fusarium sporotrichioides	fungi	PZ695174.1	502	0	0		True	True	
MPDB004130	5515	Fusarium acuminatum	fungi	MH865933.1	561	0	0		True	True	
MPDB004131	5515	Fusarium acuminatum	fungi	PV109750.1	559	0	0		True	True	
MPDB004132	5515	Fusarium acuminatum	fungi	PV109768.1	511	0	0		True	True	
MPDB004133	5515	Fusarium acuminatum	fungi	PV498715.1	311	0	0		True	True	
MPDB004134	5515	Fusarium acuminatum	fungi	PV528760.1	465	0	0		True	True	
MPDB004135	5515	Fusarium acuminatum	fungi	PV533725.1	502	0	0		True	True	
MPDB004136	5515	Fusarium acuminatum	fungi	PX071350.1	532	0	0		True	True	
MPDB004137	5515	Fusarium acuminatum	fungi	PX071368.1	533	0	0		True	True	
MPDB004138	5515	Fusarium acuminatum	fungi	PX259887.1	520	0	0		True	True	
MPDB004139	5515	Fusarium acuminatum	fungi	PX682793.1	578	0	0		True	True	
MPDB004140	5515	Fusarium acuminatum	fungi	PX684563.1	504	0	0		True	True	
MPDB004141	5515	Fusarium acuminatum	fungi	PX735331.1	494	0	0		True	True	
MPDB004142	5515	Fusarium acuminatum	fungi	PX735332.1	505	0	0		True	True	
MPDB004143	5515	Fusarium acuminatum	fungi	PX736049.1	520	0	0		True	True	
MPDB004144	5515	Fusarium acuminatum	fungi	PX756745.1	556	0	0		True	True	
MPDB004145	5515	Fusarium acuminatum	fungi	PX765410.1	466	0	0		True	True	
MPDB004146	5515	Fusarium acuminatum	fungi	PX765414.1	417	0	0		True	True	
MPDB004147	5515	Fusarium acuminatum	fungi	PX884237.1	540	0	0		True	True	
MPDB004148	5515	Fusarium acuminatum	fungi	PX891955.1	679	0	0		True	True	
MPDB004149	5515	Fusarium acuminatum	fungi	PX891997.1	603	0	0		True	True	
MPDB004150	5515	Fusarium acuminatum	fungi	PX908936.1	599	0	0		True	True	
MPDB004151	5515	Fusarium acuminatum	fungi	PX945896.1	450	0	0		True	True	
MPDB004152	5515	Fusarium acuminatum	fungi	PX963791.1	498	0	0		True	True	
MPDB004153	5515	Fusarium acuminatum	fungi	PX963795.1	499	0	0		True	True	
MPDB004154	5515	Fusarium acuminatum	fungi	PX963796.1	499	0	0		True	True	
MPDB004155	5515	Fusarium acuminatum	fungi	PZ008294.1	578	0	0		True	True	
MPDB004156	5515	Fusarium acuminatum	fungi	PZ011557.1	559	0	0		True	True	
MPDB004157	5515	Fusarium acuminatum	fungi	PZ039494.1	490	0	0		True	True	
MPDB004158	5515	Fusarium acuminatum	fungi	PZ103769.1	564	0	0		True	True	
MPDB004159	5515	Fusarium acuminatum	fungi	PZ134997.1	489	0	0		True	True	
MPDB004160	5515	Fusarium acuminatum	fungi	PZ179522.1	404	0	0		True	True	
MPDB004161	5515	Fusarium acuminatum	fungi	PZ194281.1	602	0	0		True	True	
MPDB004162	5515	Fusarium acuminatum	fungi	PZ194410.1	584	0	0		True	True	
MPDB004163	5515	Fusarium acuminatum	fungi	PZ194414.1	585	0	0		True	True	
MPDB004164	5515	Fusarium acuminatum	fungi	PZ204249.1	592	0	0		True	True	
MPDB004165	5515	Fusarium acuminatum	fungi	PZ351079.1	563	0	0		True	True	
MPDB004166	5515	Fusarium acuminatum	fungi	PZ406913.1	569	0	0		True	True	
MPDB004167	5515	Fusarium acuminatum	fungi	PZ556952.1	529	0	0		True	True	
MPDB004168	5515	Fusarium acuminatum	fungi	PZ694857.1	532	0	0		True	True	
MPDB004169	5515	Fusarium acuminatum	fungi	PZ695186.1	518	0	1	S	True	True	
MPDB004170	5515	Fusarium acuminatum	fungi	PZ695187.1	517	0	0		True	True	
MPDB004171	5515	Fusarium acuminatum	fungi	PZ695192.1	515	0	0		True	True	
MPDB004172	5515	Fusarium acuminatum	fungi	PZ697416.1	509	0	0		True	True	
MPDB004173	5516	Fusarium culmorum	fungi	MH854965.1	548	0	0		True	True	
MPDB004174	5516	Fusarium culmorum	fungi	MH855171.1	545	0	0		True	True	
MPDB004175	5516	Fusarium culmorum	fungi	MH855266.1	543	0	0		True	True	
MPDB004176	5516	Fusarium culmorum	fungi	MH856844.1	543	0	0		True	True	
MPDB004177	5516	Fusarium culmorum	fungi	MH856845.1	543	0	0		True	True	
MPDB004178	5516	Fusarium culmorum	fungi	MH857016.1	545	0	0		True	True	
MPDB004179	5516	Fusarium culmorum	fungi	MH857017.1	543	0	0		True	True	
MPDB004180	5516	Fusarium culmorum	fungi	MH862856.1	1131	0	0		True	True	
MPDB004181	5516	Fusarium culmorum	fungi	MH864973.1	556	0	0		True	True	
MPDB004182	5516	Fusarium culmorum	fungi	ON075125.1	435	0	0		True	True	
MPDB004183	5516	Fusarium culmorum	fungi	ON075175.1	473	0	0		True	True	
MPDB004184	5516	Fusarium culmorum	fungi	PP947374.1	879	0	0		True	True	
MPDB004185	5516	Fusarium culmorum	fungi	PP947377.1	828	0	0		True	True	
MPDB004186	5516	Fusarium culmorum	fungi	PQ284547.1	538	0	0		True	True	
MPDB004187	5516	Fusarium culmorum	fungi	PV108832.1	699	0	0		True	True	
MPDB004188	5516	Fusarium culmorum	fungi	PV108833.1	706	0	0		True	True	
MPDB004189	5516	Fusarium culmorum	fungi	PV108834.1	716	0	0		True	True	
MPDB004190	5516	Fusarium culmorum	fungi	PV108835.1	626	0	0		True	True	
MPDB004191	5516	Fusarium culmorum	fungi	PV108836.1	722	0	0		True	True	
MPDB004192	5516	Fusarium culmorum	fungi	PV108965.1	573	0	0		True	True	
MPDB004193	5516	Fusarium culmorum	fungi	PV488304.1	531	0	0		True	True	
MPDB004194	5516	Fusarium culmorum	fungi	PV960622.1	520	0	0		True	True	
MPDB004195	5516	Fusarium culmorum	fungi	PX022588.1	473	0	0		True	True	
MPDB004196	5516	Fusarium culmorum	fungi	PX022590.1	508	0	0		True	True	
MPDB004197	5516	Fusarium culmorum	fungi	PX091474.1	584	0	0		True	True	
MPDB004198	5516	Fusarium culmorum	fungi	PX363270.1	295	0	0		True	True	
MPDB004199	5516	Fusarium culmorum	fungi	PX447087.1	516	0	0		True	True	
MPDB004200	5516	Fusarium culmorum	fungi	PX574206.1	548	0	0		True	True	
MPDB004201	5516	Fusarium culmorum	fungi	PX612353.1	235	0	0		True	True	
MPDB004202	5516	Fusarium culmorum	fungi	PX622931.1	220	0	0		True	True	
MPDB004203	5516	Fusarium culmorum	fungi	PX622950.1	220	0	0		True	True	
MPDB004204	5516	Fusarium culmorum	fungi	PX843723.1	480	0	0		True	True	
MPDB004205	5516	Fusarium culmorum	fungi	PX875858.1	219	0	0		True	True	
MPDB004206	5516	Fusarium culmorum	fungi	PZ191448.1	694	0	0		True	True	
MPDB004207	5516	Fusarium culmorum	fungi	PZ278116.1	545	0	0		True	True	
MPDB004208	5516	Fusarium culmorum	fungi	PZ278117.1	550	0	0		True	True	
MPDB004209	5516	Fusarium culmorum	fungi	PZ316068.1	486	0	0		True	True	
MPDB004210	5516	Fusarium culmorum	fungi	PZ386789.1	493	0	0		True	True	
MPDB004211	5516	Fusarium culmorum	fungi	PZ392019.1	501	0	0		True	True	
MPDB004212	5516	Fusarium culmorum	fungi	PZ526770.1	514	0	0		True	True	
MPDB004213	5516	Fusarium culmorum	fungi	PZ695181.1	501	0	0		True	True	
MPDB004214	5516	Fusarium culmorum	fungi	PZ695191.1	497	0	0		True	True	
MPDB004215	5516	Fusarium culmorum	fungi	PZ697419.1	514	0	0		True	True	
